Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks,Course delivery mode,Free TAFE
CERTII,South Metropolitan TAFE,Rockingham,52824WA Certificate II in Building and Construction (Pathway - Trades) (Wall and Floor Tiling Pre-Apprenticeship),Building and Construction,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-building-and-construction-pathway-trades-wall-and-floor-tiling-pre,English,A,When you complete this Certificate II in Building and Construction pre-apprenticeship you'll be what employers are looking for as an apprentice wall and floor tiler.,Wall and Floor Tiler,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTIII,South Metropolitan TAFE,Thornlie,MSF31113 Certificate III in Cabinet Making,Building and Construction,,,AUD,Year,3,Years,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-cabinet-making,English,A,When you complete the Certificate III in Cabinet Making you'll be ready for a career as a furniture maker or cabinet maker.,,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Apprenticeship,No
CERTIII,South Metropolitan TAFE,Mandurah,CPC32011 Certificate III in Carpentry and Joinery,Building and Construction,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-carpentry-and-joinery,English,A,When you complete the Certificate III in Carpentry and Joinery you will be ready for a career as a domestic or commercial carpenter.,,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Apprenticeship,No
CERTIII,South Metropolitan TAFE,Thornlie,RII30915 Certificate III in Civil Construction,Building and Construction,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-civil-construction,English,A,"When you complete the Certificate III in Civil Construction you'll be building a career as a mobile plant operator, bridge construction worker, pipe layer, or road construction worker.","Construction Worker, Mobile Plant Operator",Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Traineeship,No
,South Metropolitan TAFE,Munster,"Civil Construction - Structural Design, Model and Drafting skill set",Engineering and Mining,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/civil-construction-structural-design-model-and-drafting-skill-set,English,A,Take your career in Building Information Modeling (BIM) to the next level with analytical and practical design skills based around construction industry standards and software tools.,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
ADIP,South Metropolitan TAFE,Munster,RII60515 Advanced Diploma of Civil Construction Design,Engineering and Mining,,,AUD,Year,3,Years,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/advanced-diploma-civil-construction-design,English,A,"Looking for the skills to participate in the creation of infrastructure facilities such as roads, railways, buildings, water reservoirs, subdivisions, airports, bridges, sewer systems, tunnels, dams and other public works? Establish yourself in this expanding industry and step towards a future in civil construction management with the Advanced Diploma of Civil Construction Design. This course will provide students with the knowledge and skills needed for the roles of senior civil works designers, or para-professional designers who support professional engineers.  Once graduated, you will have the expertise to to perform tasks that are broad, specialised, complex, technical, and include strategic areas and initiating activities. You will posses the skills required for the design of complex projects to ensure the implementation of the client site requirements, as well as possessing the technical knowledge to initiate solutions to problems or management requirements.","Senior Civil Designer, Technical Manager",Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Traineeship,No
DIP,South Metropolitan TAFE,Munster,RII50515 Diploma of Civil Construction Design,Engineering and Mining,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-civil-construction-design,English,A,"The Diploma of Civil Construction Design prepares you for working as a designer or design para-professional who supports professional engineers. They perform tasks involving a high level of autonomy and requiring the application of significant judgement in planning and determining the selection of equipment/roles/techniques for themselves and others. They are required to develop site specific work designs to ensure the implementation of the client’s site requirements. They demonstrate the application of a broad range of technical, managerial, coordination and planning skills.","Civil Engineering Drafter , Civil Engineering Designer",Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Traineeship,No
,South Metropolitan TAFE,Mandurah,Civil Construction Skill Set,Building and Construction,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/civil-construction-skill-set,English,A,"When you complete the Civil Construction Skill Set you'll be creating a pathway to a career as a mobile plant operator, bridge construction worker, pipe layer/drainer, underground utility installation, traffic management, or road construction worker.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Munster,Civil Construction Structures Management,Engineering and Mining,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/civil-construction-structures-management,English,A,Students will simulate roles as Civil Construction supervisors to support professional engineers in the design of construction works.,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTI,South Metropolitan TAFE,Thornlie,RII40715 Certificate IV in Civil Construction Supervision,Building and Construction,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-civil-construction-supervision,English,A,"A career in civil construction allows you to design and build complex structures such as major roads, sewer networks, even stadiums. When you complete this course you will be qualified to work in a supervisory position in civil construction.",,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Traineeship,No
,South Metropolitan TAFE,Munster,Civil Infrastructure Design,Engineering and Mining,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/civil-infrastructure-design,English,A,Learn how to prepare detailed designs of roads and drainage by adopting the simulated role of a technical officer and designer. ,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTII,South Metropolitan TAFE,Rockingham,UEE20511 Certificate II in Computer Assembly and Repair,Engineering and Mining,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-computer-assembly-and-repair,English,A,When you complete the Certificate II in Computer Assembly and Repair you'll be flicking the switch on a career in computers as a computer assembler and repairer.,Computer Assembler & Repairer | Hardware Technician,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTI,South Metropolitan TAFE,Thornlie,UEE40111 Certificate IV in Computer Systems,Engineering and Mining,,,AUD,Year,1,Year,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-computer-systems,English,A,When you complete the Certificate IV in Computer Systems you'll be well on your way to an exciting IT career. Gain skills that employers will value for a computer systems technician.,Computer Technician,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
DIP,South Metropolitan TAFE,Thornlie,UEE50111 Diploma of Computer Systems Engineering,Engineering and Mining,,,AUD,Year,3,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/diploma-computer-systems-engineering,English,A,"When you complete the Diploma of Computer Systems Engineering you'll be well on your way to a career as an engineering associate, technical officer, or computer systems technician.",,Australia,Yes,Yes,,Yes,Yes,Completion of WACE General or ATAR (Minimum C Grades) or equivalent or Completion of WACE General or ATAR or equivalent (minimum C Grades) or Certificate III,Normal,No
,South Metropolitan TAFE,,Construction Apprenticeship Ready Skill Set,Building and Construction,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/construction-apprenticeship-ready-skill-set,English,A,"This five-day short course will provide students with a taste of the Construction industry, as well as an opportunity to obtain a White Card.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Thornlie,UEESS00052 Data Communications - Install and Modify Performance Data Communication Structured Cabling,Building and Construction,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/data-communications-install-and-modify-performance-data-communication-structured-cabling,English,A,"To enrol into this course you must already have an Open Cabling registration.
UEENEEF105A - Install and modify optical fibre performance data communication cabling.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTII,South Metropolitan TAFE,Rockingham,UEE20711 Certificate II in Data and Voice Communications,Engineering and Mining,,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-data-and-voice-communications,English,A,"When you complete the Certificate II in Data and Voice Communications you'll be flicking the switch on a career in electronics, as a data cabler or telecommunications technician (with additional training).",Telecommunications Trades Worker,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
,South Metropolitan TAFE,Rockingham,Design and Size Consumer Gas Installations Skill Set,Building and Construction,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/design-and-size-consumer-gas-installations-skill-set,English,A,The designing and sizing of consumer gas installations is a compulsory requirement within the Trade Certificate (Certificate IV in Plumbing) for a plumber in WA.,Plumber,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Munster,Drafting and Estimates Skill Set,Engineering and Mining,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/drafting-and-estimates-skill-set,English,A,"Build your career in electrical design and contracting by understanding on how to create project specific requirements, drawings, schematics, schedules, estimates and common tendering document procedures used in Australian electrical work and services.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTI,South Metropolitan TAFE,Munster,UEE40411 Certificate IV in Electrical - Instrumentation,Engineering and Mining,,,AUD,Year,2,Semesters,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-electrical-instrumentation,English,A,"Our Certificate IV in Electrical (Instrumentation) provides eligible persons with the training, skills and knowledge to install, commission, calibrate and maintain modern instrumentation and control systems. This may include loop tuning of multi controller or multi element systems and PLC training where required. ",,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Traineeship,No
,South Metropolitan TAFE,,Electrical Contractors Nominees Licence/Electrical Contractors Licence Course,Building and Construction,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/electrical-contractors-nominees-licenceelectrical-contractors-licence-course,English,A,The full electrical contractors course includes both nominee and business components.,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTIII,South Metropolitan TAFE,Rockingham,UEE33011 Certificate III in Electrical Fitting,Building and Construction,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-electrical-fitting,English,A,"This qualification will provide you with the skills and knowledge to manufacture, fit, assemble, erect, operate, test, fault find, alter, repair electrical equipment and includes electrical wiring work only if that work is associated with assembling, maintaining, terminating or altering the wiring between electrical components within a plant or machinery. You will learn to solve problem in d.c. circuits and in single and three phase low voltage machines, develop and connect electrical control circuits and use diagrams, standards, codes and specifications.",,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Apprenticeship,No
,South Metropolitan TAFE,Thornlie,Electrical Requirements,Building and Construction,,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/electrical-requirements,English,A,"To be eligible you must hold a current electrical workers licence, restricted licence is not acceptable.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Thornlie,Electrical Trade Revision,Building and Construction,,,AUD,Year,1,Day,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/electrical-trade-revision,English,A,The Electrical Trade Revision course is for 4th year apprentices. The aim of the course is to provide apprentices the opportunity to review and revise the electrical principles and essential performance criteria they have covered in the past 4 years.,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
